Country,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retired Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retired Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local area (taluk, county)","Major area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL
United States,Shearon Harris nuclear power plant,1,,Harris,980,operating,pressurized water reactor,WH 3LP (DRYAMB),1987,,"January 28, 1978","January 3, 1987","January 19, 1987","May 2, 1987",,Progress Energy Carolinas INC,,Progress Energy,,964,900,"2,900",35.6334,-78.9556,Exact,,Wake County,,North Carolina,Northern America,Americas,L500380,G501047,https://gem.wiki/Shearon_Harris_nuclear_power_plant
China,Shidao Bay nuclear power plant,1,,SHIDAOWAN-1,211,operating,high temperature gas reactor,HTR-PM,2021,,"December 9, 2012","September 12, 2021","December 14, 2021",,,China Huaneng Group,,Huaneng Shandong Shidao Bay Nuclear Power Company LTD,,200,200,500,36.9792,122.5317,Exact,Weihai,Rongcheng,Shidaowan,Shandong,Eastern Asia,Asia,L500315,G501007,https://gem.wiki/Shidao_Bay_nuclear_power_plant
China,Shidao Bay nuclear power plant,2,石岛湾核电厂,,"1,250",pre-construction,pressurized water reactor,unknown,,,,,,,,Huaneng Nuclear Power Development CO LTD [30%]; State Nuclear Power Technology Corporation LTD [25%]; Huaneng International Power Development CO [22.5%]; Huaneng Power International INC [22.5%],华能核电开发有限公司[30%];国家核电技术有限公司[25%]; 华能国际电力开发公司[23%];华能国际电力股份有限公司[23%],Huaneng Shidaowan Nuclear Power Development CO LTD,华能石岛湾核电开发有限公司,,,,36.935312,122.397035,Approximate,Weihai,Rongcheng,Shidaowan,Shandong,Eastern Asia,Asia,L500315,G500806,https://gem.wiki/Shidao_Bay_nuclear_power_plant
China,Shidao Bay nuclear power plant,3,石岛湾核电厂,,"1,250",pre-construction,pressurized water reactor,unknown,,,,,,,,Huaneng Nuclear Power Development CO LTD [30%]; State Nuclear Power Technology Corporation LTD [25%]; Huaneng International Power Development CO [22.5%]; Huaneng Power International INC [22.5%],华能核电开发有限公司[30%];国家核电技术有限公司[25%]; 华能国际电力开发公司[23%];华能国际电力股份有限公司[23%],Huaneng Shidaowan Nuclear Power Development CO LTD,华能石岛湾核电开发有限公司,,,,36.935312,122.397035,Approximate,Weihai,Rongcheng,Shidaowan,Shandong,Eastern Asia,Asia,L500315,G500807,https://gem.wiki/Shidao_Bay_nuclear_power_plant
China,Shidao Bay nuclear power plant,4,石岛湾核电厂,,"1,250",pre-construction,pressurized water reactor,unknown,,,,,,,,Huaneng Nuclear Power Development CO LTD [30%]; State Nuclear Power Technology Corporation LTD [25%]; Huaneng International Power Development CO [22.5%]; Huaneng Power International INC [22.5%],华能核电开发有限公司[30%];国家核电技术有限公司[25%]; 华能国际电力开发公司[23%];华能国际电力股份有限公司[23%],Huaneng Shidaowan Nuclear Power Development CO LTD,华能石岛湾核电开发有限公司,,,,36.935312,122.397035,Approximate,Weihai,Rongcheng,Shidaowan,Shandong,Eastern Asia,Asia,L500315,G500808,https://gem.wiki/Shidao_Bay_nuclear_power_plant
China,Shidao Bay nuclear power plant,5,石岛湾核电厂,,"1,250",announced,pressurized water reactor,unknown,,,,,,,,Huaneng Nuclear Power Development CO LTD [30%]; State Nuclear Power Technology Corporation LTD [25%]; Huaneng International Power Development CO [22.5%]; Huaneng Power International INC [22.5%],华能核电开发有限公司[30%];国家核电技术有限公司[25%]; 华能国际电力开发公司[23%];华能国际电力股份有限公司[23%],Huaneng Shidaowan Nuclear Power Development CO LTD,华能石岛湾核电开发有限公司,,,,36.935312,122.397035,Approximate,Weihai,Rongcheng,Shidaowan,Shandong,Eastern Asia,Asia,L500315,G500809,https://gem.wiki/Shidao_Bay_nuclear_power_plant
China,Shidao Bay nuclear power plant,6,石岛湾核电厂,,"1,250",announced,pressurized water reactor,unknown,,,,,,,,Huaneng Nuclear Power Development CO LTD [30%]; State Nuclear Power Technology Corporation LTD [25%]; Huaneng International Power Development CO [22.5%]; Huaneng Power International INC [22.5%],华能核电开发有限公司[30%];国家核电技术有限公司[25%]; 华能国际电力开发公司[23%];华能国际电力股份有限公司[23%],Huaneng Shidaowan Nuclear Power Development CO LTD,华能石岛湾核电开发有限公司,,,,36.935312,122.397035,Approximate,Weihai,Rongcheng,Shidaowan,Shandong,Eastern Asia,Asia,L500315,G500810,https://gem.wiki/Shidao_Bay_nuclear_power_plant
Japan,Shika nuclear power plant,1,,,540,mothballed,boiling water reactor,BWR-5,1993,,"July 1, 1989","November 20, 1992","January 12, 1993","July 30, 1993",,Hokuriku Electric Power CO,,Hokuriku Electric Power CO,,505,505,"1,593",37.0609,136.7265,Exact,,Hakui County,,,Eastern Asia,Asia,L500019,G500438,https://gem.wiki/Shika_nuclear_power_plant
Japan,Shika nuclear power plant,2,,,"1,206",mothballed,boiling water reactor,ABWR,2006,,"August 20, 2001","May 26, 2005","July 4, 2005","March 15, 2006",,Hokuriku Electric Power CO,,Hokuriku Electric Power CO,,"1,108","1,108","3,926",37.0609,136.7265,Exact,,Hakui County,,,Eastern Asia,Asia,L500019,G500035,https://gem.wiki/Shika_nuclear_power_plant
Japan,Shimane nuclear power plant,1,,,460,retired,boiling water reactor,BWR-3,1974,2015,"July 2, 1970","June 1, 1973","December 2, 1973","March 29, 1974","April 30, 2015",Chugoku Electric Power CO,,The Chugoku Electric Power CO INC,,439,439,"1,380",35.5383,132.9992,Exact,Matsue,,,,Eastern Asia,Asia,L500021,G500471,https://gem.wiki/Shimane_nuclear_power_plant
Japan,Shimane nuclear power plant,2,,,820,mothballed,boiling water reactor,BWR-5,1989,,"February 2, 1985","May 25, 1988","July 11, 1988","February 10, 1989",,Chugoku Electric Power CO,,Chugoku Electric Power CO,,789,789,"2,436",35.5383,132.9992,Exact,Matsue,,,,Eastern Asia,Asia,L500021,G500365,https://gem.wiki/Shimane_nuclear_power_plant
Japan,Shimane nuclear power plant,3,,,"1,373",shelved,boiling water reactor,ABWR,,,"October 24, 2006",,,,,Chugoku Electric Power CO,,Chugoku Electric Power CO,,"1,325","1,325","3,926",35.5383,132.9992,Exact,Matsue,,,,Eastern Asia,Asia,L500021,G500037,https://gem.wiki/Shimane_nuclear_power_plant
South Korea,Shin-Hanul nuclear power plant,1,,,"1,400",operating,pressurized water reactor,Apr-1400,2022,,"July 10, 2012","May 22, 2022","June 9, 2022",,,Korea Hydro & Nuclear Power CO,,Korea Hydro & Nuclear Power CO,,"1,340","1,340","3,983",37.0869,129.3881,Exact,,Uljin-gun,,,Eastern Asia,Asia,L500012,G500019,https://gem.wiki/Shin-Hanul_nuclear_power_plant
South Korea,Shin-Hanul nuclear power plant,2,,,"1,400",construction,pressurized water reactor,Apr-1400,2023,,"June 19, 2013",,,,,Korea Hydro & Nuclear Power CO,,Korea Hydro & Nuclear Power CO,,"1,340","1,340","3,983",37.0869,129.3881,Exact,,Uljin-gun,,,Eastern Asia,Asia,L500012,G500023,https://gem.wiki/Shin-Hanul_nuclear_power_plant
South Korea,Shin-Hanul nuclear power plant,3,,,"1,400",pre-construction,pressurized water reactor,Apr-1400,2024,,,,,,,Korea Hydro & Nuclear Power CO,,Korea Hydro & Nuclear Power CO,,,,,37.0869,129.3881,Exact,,Uljin-gun,,,Eastern Asia,Asia,L500012,G500664,https://gem.wiki/Shin-Hanul_nuclear_power_plant
South Korea,Shin-Hanul nuclear power plant,4,,,"1,400",pre-construction,pressurized water reactor,Apr-1400,2024,,,,,,,Korea Hydro & Nuclear Power CO,,Korea Hydro & Nuclear Power CO,,,,,37.0869,129.3881,Exact,,Uljin-gun,,,Eastern Asia,Asia,L500012,G500665,https://gem.wiki/Shin-Hanul_nuclear_power_plant
South Korea,Shin-Kori nuclear power plant,1,,,"1,046",operating,pressurized water reactor,OPR-1000,2011,,"June 16, 2006","July 15, 2010","August 4, 2010","February 28, 2011",,Korea Hydro & Nuclear Power CO,,Korea Hydro & Nuclear Power CO,,996,998,"2,825",35.3271,129.3017,Exact,Ulsan,Ulju-gun,,,Eastern Asia,Asia,L500010,G500269,https://gem.wiki/Shin-Kori_nuclear_power_plant
South Korea,Shin-Kori nuclear power plant,2,,,"1,047",operating,pressurized water reactor,OPR-1000,2012,,"June 5, 2007","December 27, 2011","January 28, 2012","July 20, 2012",,Korea Hydro & Nuclear Power CO,,Korea Hydro & Nuclear Power CO,,996,995,"2,825",35.3271,129.3017,Exact,Ulsan,Ulju-gun,,,Eastern Asia,Asia,L500010,G500268,https://gem.wiki/Shin-Kori_nuclear_power_plant
South Korea,Shin-Wolsong nuclear power plant,1,,,"1,048",operating,pressurized water reactor,OPR-1000,2012,,"November 20, 2007","January 6, 2012","January 27, 2012","July 31, 2012",,Korea Hydro & Nuclear Power CO,,Korea Hydro & Nuclear Power CO,,997,950,"2,825",35.7221,129.4786,Exact,Gyeongju-si,,,,Eastern Asia,Asia,L500126,G500267,https://gem.wiki/Shin-Wolsong_nuclear_power_plant
South Korea,Shin-Wolsong nuclear power plant,2,,,"1,050",operating,pressurized water reactor,OPR-1000,2015,,"September 23, 2008","February 8, 2015","February 26, 2015","July 24, 2015",,Korea Hydro & Nuclear Power CO,,Korea Hydro & Nuclear Power CO,,993,950,"2,825",35.7221,129.4786,Exact,Gyeongju-si,,,,Eastern Asia,Asia,L500126,G500265,https://gem.wiki/Shin-Wolsong_nuclear_power_plant
United States,Shippingport nuclear power plant,,,,68,retired,pressurized water reactor,PLWBR,1958,1982,"January 1, 1954","January 1, 1957","December 2, 1957","May 26, 1958","October 1, 1982",Department Of Energy And Duquesne Light CO,,Department Of Energy And Duquesne Light CO,,60,60,236,40.6211,-80.4353,Exact,,Beaver County,,Pennsylvania,Northern America,Americas,L500274,G500637,https://gem.wiki/Shippingport_nuclear_power_plant
United States,Shoreham nuclear power plant,,,,849,retired,boiling water reactor,BWR,1986,1989,"November 1, 1972","February 15, 1985","August 1, 1986",,"June 28, 1989",Long Island Lighting Company,,Long Island Power Authority,,820,809,"2,436",40.96001,-72.8657,Exact,,Suffolk County,,New York,Northern America,Americas,L500156,G500362,https://gem.wiki/Shoreham_nuclear_power_plant
Türkiye,Sinop nuclear power plant,1,,,"1,150",announced,unknown,unknown,,,,,,,,,,,,,,,42.0141,35.0949,Approximate,Sinop,,,Sinop Province,Western Asia,Asia,L500339,G500894,https://gem.wiki/Sinop_nuclear_power_plant
Türkiye,Sinop nuclear power plant,2,,,"1,150",announced,unknown,unknown,,,,,,,,,,,,,,,42.0141,35.0949,Approximate,Sinop,,,Sinop Province,Western Asia,Asia,L500339,G500895,https://gem.wiki/Sinop_nuclear_power_plant
Türkiye,Sinop nuclear power plant,3,,,"1,150",announced,unknown,unknown,,,,,,,,,,,,,,,42.0141,35.0949,Approximate,Sinop,,,Sinop Province,Western Asia,Asia,L500339,G500896,https://gem.wiki/Sinop_nuclear_power_plant
Türkiye,Sinop nuclear power plant,4,,,"1,150",announced,unknown,unknown,,,,,,,,,,,,,,,42.0141,35.0949,Approximate,Sinop,,,Sinop Province,Western Asia,Asia,L500339,G500897,https://gem.wiki/Sinop_nuclear_power_plant
United Kingdom,Sizewell C nuclear power plant,1,,,"1,600",announced,pressurized water reactor,EPR,,,,,,,,EDF Energy [20%]; UK government [20%],,,,,,,52.2199,1.6203,Exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L500293,G500708,https://gem.wiki/Sizewell_C_nuclear_power_plant
United Kingdom,Sizewell C nuclear power plant,2,,,"1,600",announced,pressurized water reactor,EPR,,,,,,,,EDF Energy [20%]; UK government [20%],,,,,,,52.2199,1.6203,Exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L500293,G500709,https://gem.wiki/Sizewell_C_nuclear_power_plant
United Kingdom,Sizewell nuclear power plant,A1,,,245,retired,gas-cooled reactor,MAGNOX,1966,2006,"April 1, 1961","June 1, 1965","January 21, 1966","March 25, 1966","December 31, 2006",Nuclear Decommissioning Authority,,Magnox LTD,,210,290,"1,010",52.2123,1.6195,Exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L500378,G501043,https://gem.wiki/Sizewell_nuclear_power_plant
United Kingdom,Sizewell nuclear power plant,A2,,,245,retired,gas-cooled reactor,MAGNOX,1966,2006,"April 1, 1961","December 1, 1965","April 9, 1966","September 15, 1966","December 31, 2006",Nuclear Decommissioning Authority,,Magnox LTD,,210,290,"1,010",52.2123,1.6195,Exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L500378,G501044,https://gem.wiki/Sizewell_nuclear_power_plant
United Kingdom,Sizewell nuclear power plant,B,,,"1,250",operating,pressurized water reactor,SNUPPS,1995,,"July 18, 1988","January 31, 1995","February 14, 1995","September 22, 1995",,EDF Energy,,EDF Energy,,"1,198","1,188","3,425",52.2145,1.6206,Exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L500378,G501045,https://gem.wiki/Sizewell_nuclear_power_plant
United States,SM-1 nuclear power plant,,,Stationary Medium-size reactor prototype #1,2,retired,pressurized water reactor,unknown,1957,1973,"October 5, 1955","April 8, 1957",1957,1957,"March 16, 1973",US Department of Defense,,United States Army,,,,,38.67653,-77.14663,Exact,,Fairfax County,,Virginia,Northern America,Americas,L500291,G500700,https://gem.wiki/SM-1_nuclear_power_plant
United States,SM-1A nuclear power plant,,,,1.64,mothballed,pressurized water reactor,unknown,1962,1972,1958,"March 13, 1962",,,1972,US Department of Defense,,United States Army,,,,20.2,63.97376,-145.71779,Exact,Delta Junction,Unorganized Borough,,Alaska,Northern America,Americas,L500277,G500640,https://gem.wiki/SM-1A_nuclear_power_plant
Russia,Smolensk nuclear power plant,1,,,"1,000",operating,light water graphite reactor,RBMK-1000,1983,,"October 1, 1975","September 10, 1982","December 9, 1982","September 30, 1983",,Rosatom,,Rosenergoatom,,925,925,"3,200",54.165845,33.235753,Exact,,Roslavlsky District,,Smolensk Oblast,Eastern Europe,Europe,L500088,G500167,https://gem.wiki/Smolensk_nuclear_power_plant
Russia,Smolensk nuclear power plant,2,,,"1,000",operating,light water graphite reactor,RBMK-1000,1985,,"June 1, 1976","April 9, 1985","May 31, 1985","July 2, 1985",,Rosatom,,Rosenergoatom,,925,925,"3,200",54.165845,33.235753,Exact,,Roslavlsky District,,Smolensk Oblast,Eastern Europe,Europe,L500088,G500169,https://gem.wiki/Smolensk_nuclear_power_plant
Russia,Smolensk nuclear power plant,2-1,,,"1,250",pre-construction,pressurized water reactor,VVER-TOI,2033,,,,,,,Rosatom,,Rosenergoatom,,,,,54.22371,33.19672,Approximate,Pyatidvorka,,,Smolensk Oblast,Eastern Europe,Europe,L500088,G500877,https://gem.wiki/Smolensk_nuclear_power_plant
Russia,Smolensk nuclear power plant,2-2,,,"1,250",pre-construction,pressurized water reactor,VVER-TOI,2033,,,,,,,Rosatom,,Rosenergoatom,,,,,54.22371,33.19672,Approximate,Pyatidvorka,,,Smolensk Oblast,Eastern Europe,Europe,L500088,G500878,https://gem.wiki/Smolensk_nuclear_power_plant
Russia,Smolensk nuclear power plant,2-3,,,"1,250",announced,pressurized water reactor,VVER-TOI,,,,,,,,Rosatom,,Rosenergoatom,,,,,54.22371,33.19672,Approximate,Pyatidvorka,,,Smolensk Oblast,Eastern Europe,Europe,L500088,G500884,https://gem.wiki/Smolensk_nuclear_power_plant
Russia,Smolensk nuclear power plant,2-4,,,"1,250",announced,pressurized water reactor,VVER-TOI,,,,,,,,Rosatom,,Rosenergoatom,,,,,54.22371,33.19672,Approximate,Pyatidvorka,,,Smolensk Oblast,Eastern Europe,Europe,L500088,G500885,https://gem.wiki/Smolensk_nuclear_power_plant
Russia,Smolensk nuclear power plant,3,,,"1,000",operating,light water graphite reactor,RBMK-1000,1990,,"May 1, 1984","December 29, 1989","January 17, 1990","October 12, 1990",,Rosatom,,Rosenergoatom,,925,925,"3,200",54.165845,33.235753,Exact,,Roslavlsky District,,Smolensk Oblast,Eastern Europe,Europe,L500088,G500171,https://gem.wiki/Smolensk_nuclear_power_plant
China,Songzi nuclear power plant,1,松滋核电站,,"1,000",shelved,unknown,unknown,,,,,,,,China Guangdong Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],中国广核集团有限公司[60%]; 湖北能源集团股份有限公司[40%],Hubei Nuclear Power CO LTD,湖北核电有限公司,,,,30.264828,111.652217,Approximate,Jingzhou,Songzi,,Hubei,Eastern Asia,Asia,L500308,G500778,https://gem.wiki/Songzi_nuclear_power_plant
China,Songzi nuclear power plant,2,松滋核电站,,"1,000",shelved,unknown,unknown,,,,,,,,China Guangdong Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],中国广核集团有限公司[60%]; 湖北能源集团股份有限公司[40%],Hubei Nuclear Power CO LTD,湖北核电有限公司,,,,30.264828,111.652217,Approximate,Jingzhou,Songzi,,Hubei,Eastern Asia,Asia,L500308,G500779,https://gem.wiki/Songzi_nuclear_power_plant
China,Songzi nuclear power plant,3,松滋核电站,,"1,000",shelved,unknown,unknown,,,,,,,,China Guangdong Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],中国广核集团有限公司[60%]; 湖北能源集团股份有限公司[40%],Hubei Nuclear Power CO LTD,湖北核电有限公司,,,,30.264828,111.652217,Approximate,Jingzhou,Songzi,,Hubei,Eastern Asia,Asia,L500308,G500780,https://gem.wiki/Songzi_nuclear_power_plant
China,Songzi nuclear power plant,4,松滋核电站,,"1,000",shelved,unknown,unknown,,,,,,,,China Guangdong Nuclear Power Group CO LTD [60%]; Hubei Energy Group CO LTD [40%],中国广核集团有限公司[60%]; 湖北能源集团股份有限公司[40%],Hubei Nuclear Power CO LTD,湖北核电有限公司,,,,30.264828,111.652217,Approximate,Jingzhou,Songzi,,Hubei,Eastern Asia,Asia,L500308,G500781,https://gem.wiki/Songzi_nuclear_power_plant
United States,South Texas nuclear power plant,1,,,"1,354",operating,pressurized water reactor,WH 4LP (DRYAMB),1988,,"December 22, 1975","March 8, 1988","March 30, 1988","August 25, 1988",,NRG Energy INC,,STP Nuclear Operating CO,,"1,280","1,250","3,853",28.79501,-96.0481,Exact,,Matagorda County,,Texas,Northern America,Americas,L500027,G500043,https://gem.wiki/South_Texas_nuclear_power_plant
United States,South Texas nuclear power plant,2,,,"1,354",operating,pressurized water reactor,WH 4LP (DRYAMB),1989,,"December 22, 1975","March 12, 1989","April 11, 1989","June 19, 1989",,NRG Energy INC,,STP Nuclear Operating CO,,"1,280","1,250","3,853",28.79501,-96.0481,Exact,,Matagorda County,,Texas,Northern America,Americas,L500027,G500044,https://gem.wiki/South_Texas_nuclear_power_plant
Ukraine,South Ukraine nuclear power plant,1,,,"1,000",operating,pressurized water reactor,VVER V-302,1983,,"August 1, 1976","December 9, 1982","December 31, 1982","December 2, 1983",,"SE NNEGC ""Energoatom""",,"SE NNEGC ""Energoatom""",,950,950,"3,000",47.81201,31.22001,Exact,,,,Mykolaiv Oblast,Eastern Europe,Europe,L500221,G500537,https://gem.wiki/South_Ukraine_nuclear_power_plant
